comp_id,employee_id,effective_date,monthly_income,salary_hike_pct,stock_option_level
701,179,2021-09-11,6491,17.0,0
700,179,2022-09-12,7140,10.0,0
699,179,2023-09-12,7782,9.0,0
698,179,2024-09-11,9261,19.0,0
697,179,2025-09-11,10650,15.0,0
708,182,2020-01-01,2836,9.0,0
707,182,2020-12-31,3120,10.0,0
706,182,2021-12-31,3557,14.0,0
705,182,2023-01-01,4019,13.0,1
704,182,2024-01-01,4582,14.0,1
703,182,2024-12-31,5177,13.0,1
702,182,2025-12-31,5902,14.0,1
711,183,2024-01-01,6479,19.0,0
710,183,2024-12-31,7321,13.0,0
709,183,2025-12-31,8639,18.0,0
718,184,2020-01-01,2373,19.0,0
717,184,2020-12-31,2706,14.0,0
716,184,2021-12-31,3166,17.0,0
715,184,2023-01-01,3736,18.0,0
714,184,2024-01-01,4520,21.0,0
713,184,2024-12-31,5334,18.0,0
712,184,2025-12-31,6347,19.0,0
724,190,2019-04-25,1520,22.0,0
723,190,2020-04-24,1899,25.0,0
722,190,2021-04-25,2374,25.0,0
721,190,2022-04-25,2968,25.0,0
720,190,2023-04-25,3443,16.0,0
719,190,2024-04-24,4200,22.0,0
731,192,2020-01-01,1547,16.0,0
730,192,2020-12-31,1717,11.0,0
729,192,2021-12-31,1991,16.0,0
728,192,2023-01-01,2310,16.0,0
727,192,2024-01-01,2634,14.0,0
726,192,2024-12-31,3055,16.0,0
725,192,2025-12-31,3452,13.0,0
735,193,2023-01-01,2398,22.0,0
734,193,2024-01-01,2901,21.0,0
733,193,2024-12-31,3598,24.0,0
732,193,2025-12-31,4317,20.0,0
741,194,2020-12-31,1299,16.0,0
740,194,2021-12-31,1532,18.0,0
739,194,2023-01-01,1808,18.0,0
738,194,2024-01-01,2061,14.0,0
737,194,2024-12-31,2309,12.0,0
736,194,2025-12-31,2632,14.0,0
748,195,2020-01-01,2019,19.0,0
747,195,2020-12-31,2322,15.0,0
746,195,2021-12-31,2601,12.0,0
745,195,2023-01-01,3017,16.0,1
744,195,2024-01-01,3469,15.0,1
743,195,2024-12-31,3990,15.0,2
742,195,2025-12-31,4668,17.0,3
752,197,2023-01-01,2303,14.0,0
751,197,2024-01-01,2602,13.0,0
750,197,2024-12-31,2811,8.0,0
749,197,2025-12-31,3204,14.0,1
758,198,2020-12-31,1560,13.0,0
757,198,2021-12-31,1732,11.0,0
756,198,2023-01-01,1870,8.0,0
755,198,2024-01-01,2188,17.0,0
754,198,2024-12-31,2407,10.0,0
753,198,2025-12-31,2720,13.0,0
765,199,2020-01-01,8633,13.0,0
764,199,2020-12-31,9410,9.0,0
763,199,2021-12-31,10727,14.0,0
762,199,2023-01-01,12122,13.0,0
761,199,2024-01-01,13698,13.0,0
760,199,2024-12-31,15204,11.0,1
759,199,2025-12-31,17181,13.0,1
771,200,2020-12-31,908,18.0,0
770,200,2021-12-31,1081,19.0,0
769,200,2023-01-01,1308,21.0,0
768,200,2024-01-01,1608,23.0,1
767,200,2024-12-31,1850,15.0,1
766,200,2025-12-31,2238,21.0,1
773,201,2024-12-31,1301,14.0,0
772,201,2025-12-31,1483,14.0,0
780,202,2020-01-01,3057,15.0,0
779,202,2020-12-31,3485,14.0,0
778,202,2021-12-31,3729,7.0,0
777,202,2023-01-01,4252,14.0,0
776,202,2024-01-01,4719,11.0,0
775,202,2024-12-31,5050,7.0,0
774,202,2025-12-31,5605,11.0,1
787,204,2020-01-01,3482,14.0,1
786,204,2020-12-31,4074,17.0,1
785,204,2021-12-31,4440,9.0,1
784,204,2023-01-01,5195,17.0,1
783,204,2024-01-01,5923,14.0,1
782,204,2024-12-31,6456,9.0,1
781,204,2025-12-31,7295,13.0,2
794,205,2020-01-01,820,24.0,0
793,205,2020-12-31,943,15.0,0
792,205,2021-12-31,1160,23.0,0
791,205,2023-01-01,1380,19.0,0
790,205,2024-01-01,1615,17.0,0
789,205,2024-12-31,1922,19.0,1
788,205,2025-12-31,2306,20.0,1
801,206,2020-01-01,981,16.0,0
800,206,2020-12-31,1109,13.0,0
799,206,2021-12-31,1253,13.0,0
798,206,2023-01-01,1454,16.0,0
797,206,2024-01-01,1701,17.0,1
796,206,2024-12-31,1990,17.0,1
795,206,2025-12-31,2348,18.0,1
808,207,2020-01-01,3935,10.0,0
807,207,2020-12-31,4249,8.0,0
806,207,2021-12-31,5014,18.0,0
805,207,2023-01-01,5816,16.0,0
804,207,2024-01-01,6863,18.0,0
803,207,2024-12-31,7893,15.0,0
802,207,2025-12-31,8998,14.0,0
815,208,2020-01-01,2153,14.0,0
814,208,2020-12-31,2476,15.0,0
813,208,2021-12-31,2674,8.0,0
812,208,2023-01-01,2941,10.0,0
811,208,2024-01-01,3324,13.0,1
810,208,2024-12-31,3822,15.0,1
809,208,2025-12-31,4319,13.0,1
817,211,2024-12-31,5241,11.0,0
816,211,2025-12-31,6132,17.0,0
819,214,2024-12-31,2788,24.0,1
818,214,2025-12-31,3346,20.0,1
826,215,2020-01-01,6543,10.0,0
825,215,2020-12-31,6870,5.0,0
824,215,2021-12-31,7488,9.0,0
823,215,2023-01-01,7938,6.0,0
822,215,2024-01-01,8731,10.0,0
821,215,2024-12-31,9779,12.0,1
820,215,2025-12-31,10855,11.0,1
831,216,2021-12-31,1233,19.0,0
830,216,2023-01-01,1405,14.0,0
829,216,2024-01-01,1602,14.0,0
828,216,2024-12-31,1891,18.0,1
827,216,2025-12-31,2231,18.0,1
834,217,2024-01-01,1487,22.0,1
833,217,2024-12-31,1873,26.0,1
832,217,2025-12-31,2323,24.0,2
837,218,2024-01-01,1466,18.0,0
836,218,2024-12-31,1715,17.0,1
835,218,2025-12-31,2024,18.0,1
843,221,2020-12-31,1672,15.0,0
842,221,2021-12-31,1789,7.0,0
841,221,2023-01-01,2058,15.0,0
840,221,2024-01-01,2284,11.0,0
839,221,2024-12-31,2444,7.0,1
838,221,2025-12-31,2713,11.0,1
849,223,2020-12-31,4872,16.0,0
848,223,2021-12-31,5846,20.0,0
847,223,2023-01-01,6430,10.0,0
846,223,2024-01-01,7138,11.0,0
845,223,2024-12-31,8137,14.0,1
844,223,2025-12-31,9439,16.0,1
851,224,2024-12-31,2231,16.0,1
850,224,2025-12-31,2566,15.0,1
857,226,2020-12-31,11223,12.0,0
856,226,2021-12-31,13019,16.0,0
855,226,2023-01-01,14191,9.0,0
854,226,2024-01-01,15610,10.0,0
853,226,2024-12-31,17327,11.0,0
852,226,2025-12-31,19926,15.0,0
864,227,2020-01-01,1200,7.0,0
863,227,2020-12-31,1380,15.0,0
862,227,2021-12-31,1518,10.0,0
861,227,2023-01-01,1730,14.0,0
860,227,2024-01-01,1989,15.0,1
859,227,2024-12-31,2188,10.0,1
858,227,2025-12-31,2451,12.0,1
871,228,2020-01-01,4824,14.0,0
870,228,2020-12-31,5162,7.0,0
869,228,2021-12-31,5729,11.0,1
868,228,2023-01-01,6646,16.0,1
867,228,2024-01-01,7377,11.0,1
866,228,2024-12-31,8410,14.0,1
865,228,2025-12-31,9419,12.0,1
878,230,2020-01-01,2749,19.0,0
877,230,2020-12-31,3381,23.0,0
876,230,2021-12-31,3956,17.0,0
875,230,2023-01-01,4945,25.0,0
874,230,2024-01-01,5884,19.0,0
873,230,2024-12-31,7120,21.0,0
872,230,2025-12-31,8686,22.0,0
884,231,2020-12-31,1233,23.0,0
883,231,2021-12-31,1418,15.0,0
882,231,2023-01-01,1744,23.0,0
881,231,2024-01-01,2110,21.0,0
880,231,2024-12-31,2532,20.0,0
879,231,2025-12-31,3038,20.0,0
890,233,2020-12-31,1396,19.0,0
889,233,2021-12-31,1592,14.0,0
888,233,2023-01-01,1910,20.0,0
887,233,2024-01-01,2197,15.0,1
886,233,2024-12-31,2636,20.0,1
885,233,2025-12-31,3058,16.0,1
891,235,2024-09-09,2325,21.0,0
898,238,2020-01-01,952,11.0,0
897,238,2020-12-31,1057,11.0,0
896,238,2021-12-31,1226,16.0,0
895,238,2023-01-01,1410,15.0,0
894,238,2024-01-01,1621,15.0,0
893,238,2024-12-31,1864,15.0,0
892,238,2025-12-31,2088,12.0,0
905,239,2020-01-01,1802,5.0,0
904,239,2020-12-31,1947,8.0,0
903,239,2021-12-31,2219,14.0,1
902,239,2023-01-01,2375,7.0,1
901,239,2024-01-01,2493,5.0,2
900,239,2024-12-31,2768,11.0,2
899,239,2025-12-31,3072,11.0,2
911,240,2020-12-31,3030,7.0,0
910,240,2021-12-31,3394,12.0,1
909,240,2023-01-01,3801,12.0,1
908,240,2024-01-01,4295,13.0,1
907,240,2024-12-31,4510,5.0,1
906,240,2025-12-31,5006,11.0,1
914,241,2024-01-01,3057,14.0,1
913,241,2024-12-31,3608,18.0,1
912,241,2025-12-31,4257,18.0,1
918,242,2023-01-01,1846,17.0,0
917,242,2024-01-01,1994,8.0,0
916,242,2024-12-31,2193,10.0,0
915,242,2025-12-31,2500,14.0,0
920,243,2023-04-05,903,26.0,0
919,243,2024-04-04,1102,22.0,0
927,244,2020-01-01,2951,28.0,0
926,244,2020-12-31,3570,21.0,0
925,244,2021-12-31,4391,23.0,0
924,244,2023-01-01,5665,29.0,1
923,244,2024-01-01,6854,21.0,1
922,244,2024-12-31,8362,22.0,2
921,244,2025-12-31,10453,25.0,3
930,245,2024-01-01,1857,9.0,0
929,245,2024-12-31,2043,10.0,0
928,245,2025-12-31,2288,12.0,0
935,246,2021-12-31,1834,24.0,0
934,246,2023-01-01,2200,20.0,0
933,246,2024-01-01,2618,19.0,1
932,246,2024-12-31,3194,22.0,1
931,246,2025-12-31,3929,23.0,1
939,247,2023-01-01,1617,10.0,0
938,247,2024-01-01,1778,10.0,0
937,247,2024-12-31,2010,13.0,0
936,247,2025-12-31,2311,15.0,0
944,248,2020-10-30,1516,24.0,0
943,248,2021-10-31,1773,17.0,0
942,248,2022-10-31,2181,23.0,0
941,248,2023-10-31,2574,18.0,0
940,248,2024-10-30,3140,22.0,0
948,249,2023-01-01,2324,10.0,0
947,249,2024-01-01,2696,16.0,0
946,249,2024-12-31,3209,19.0,0
945,249,2025-12-31,3690,15.0,1
953,250,2021-12-31,3012,15.0,0
952,250,2023-01-01,3314,10.0,0
951,250,2024-01-01,3678,11.0,1
950,250,2024-12-31,4009,9.0,1
949,250,2025-12-31,4450,11.0,2
960,252,2020-01-01,1326,13.0,0
959,252,2020-12-31,1538,16.0,0
958,252,2021-12-31,1708,11.0,0
957,252,2023-01-01,1912,12.0,0
956,252,2024-01-01,2085,9.0,1
955,252,2024-12-31,2439,17.0,1
954,252,2025-12-31,2756,13.0,1
967,253,2020-01-01,8922,15.0,0
966,253,2020-12-31,9725,9.0,0
965,253,2021-12-31,11280,16.0,0
964,253,2023-01-01,12973,15.0,0
963,253,2024-01-01,14270,10.0,0
962,253,2024-12-31,16696,17.0,0
961,253,2025-12-31,19033,14.0,1
974,254,2020-01-01,11190,6.0,0
973,254,2020-12-31,12309,10.0,0
972,254,2021-12-31,14032,14.0,0
971,254,2023-01-01,14874,6.0,0
970,254,2024-01-01,15617,5.0,0
969,254,2024-12-31,16867,8.0,0
968,254,2025-12-31,18722,11.0,0
981,256,2020-01-01,4024,17.0,0
980,256,2020-12-31,4547,13.0,0
979,256,2021-12-31,5229,15.0,0
978,256,2023-01-01,6118,17.0,0
977,256,2024-01-01,7158,17.0,0
976,256,2024-12-31,8160,14.0,0
975,256,2025-12-31,9547,17.0,0
988,258,2020-01-01,5098,19.0,0
987,258,2020-12-31,6067,19.0,0
986,258,2021-12-31,7402,22.0,0
985,258,2023-01-01,8882,20.0,0
984,258,2024-01-01,9948,12.0,0
983,258,2024-12-31,11639,17.0,0
982,258,2025-12-31,13734,18.0,0
995,259,2020-01-01,8585,13.0,0
994,259,2020-12-31,10045,17.0,0
993,259,2021-12-31,11853,18.0,0
992,259,2023-01-01,13038,10.0,0
991,259,2024-01-01,14994,15.0,0
990,259,2024-12-31,17543,17.0,0
989,259,2025-12-31,19999,14.0,1
1002,260,2020-01-01,986,18.0,0
1001,260,2020-12-31,1153,17.0,0
1000,260,2021-12-31,1338,16.0,0
999,260,2023-01-01,1525,14.0,0
998,260,2024-01-01,1723,13.0,0
997,260,2024-12-31,1965,14.0,0
996,260,2025-12-31,2279,16.0,0
1004,261,2024-07-06,5235,8.0,0
1003,261,2025-07-06,5916,13.0,0
1010,262,2020-12-31,1136,11.0,3
1009,262,2021-12-31,1238,9.0,3
1008,262,2023-01-01,1412,14.0,3
1007,262,2024-01-01,1553,10.0,3
1006,262,2024-12-31,1832,18.0,3
1005,262,2025-12-31,2089,14.0,3
1017,264,2020-01-01,5061,26.0,0
1016,264,2020-12-31,6275,24.0,0
1015,264,2021-12-31,7593,21.0,0
1014,264,2023-01-01,9643,27.0,0
1013,264,2024-01-01,11668,21.0,0
1012,264,2024-12-31,13652,17.0,0
1011,264,2025-12-31,16792,23.0,1
1024,267,2020-01-01,1761,6.0,0
1023,267,2020-12-31,2007,14.0,0
1022,267,2021-12-31,2148,7.0,0
1021,267,2023-01-01,2449,14.0,0
1020,267,2024-01-01,2767,13.0,0
1019,267,2024-12-31,3182,15.0,0
1018,267,2025-12-31,3564,12.0,1
1031,269,2020-01-01,2370,7.0,0
1030,269,2020-12-31,2607,10.0,0
1029,269,2021-12-31,2894,11.0,0
1028,269,2023-01-01,3328,15.0,0
1027,269,2024-01-01,3528,6.0,0
1026,269,2024-12-31,3986,13.0,0
1025,269,2025-12-31,4425,11.0,0
1037,270,2020-12-31,2646,16.0,0
1036,270,2021-12-31,3122,18.0,0
1035,270,2023-01-01,3497,12.0,0
1034,270,2024-01-01,4126,18.0,1
1033,270,2024-12-31,4539,10.0,1
1032,270,2025-12-31,5265,16.0,1
1039,271,2024-12-31,5748,12.0,0
1038,271,2025-12-31,6553,14.0,0
1046,273,2020-01-01,2424,16.0,0
1045,273,2020-12-31,2860,18.0,0
1044,273,2021-12-31,3318,16.0,0
1043,273,2023-01-01,3948,19.0,0
1042,273,2024-01-01,4737,20.0,1
1041,273,2024-12-31,5306,12.0,1
1040,273,2025-12-31,6261,18.0,1
1049,274,2024-01-01,3114,13.0,0
1048,274,2024-12-31,3612,16.0,0
1047,274,2025-12-31,4298,19.0,1
1056,275,2020-01-01,2976,10.0,0
1055,275,2020-12-31,3512,18.0,0
1054,275,2021-12-31,4180,19.0,0
1053,275,2023-01-01,4890,17.0,0
1052,275,2024-01-01,5330,9.0,0
1051,275,2024-12-31,5917,11.0,1
1050,275,2025-12-31,6804,15.0,2
1062,277,2020-12-31,1851,12.0,1
1061,277,2021-12-31,2054,11.0,1
1060,277,2023-01-01,2424,18.0,1
1059,277,2024-01-01,2763,14.0,1
1058,277,2024-12-31,3261,18.0,1
1057,277,2025-12-31,3815,17.0,1
1069,281,2020-01-01,1307,11.0,0
1068,281,2020-12-31,1529,17.0,0
1067,281,2021-12-31,1667,9.0,0
1066,281,2023-01-01,1883,13.0,0
1065,281,2024-01-01,2109,12.0,0
1064,281,2024-12-31,2383,13.0,0
1063,281,2025-12-31,2741,15.0,1
1071,282,2024-02-04,5608,22.0,0
1070,282,2025-02-03,6673,19.0,0
1078,283,2018-04-29,2208,21.0,2
1077,283,2019-04-29,2716,23.0,2
1076,283,2020-04-28,3394,25.0,2
1075,283,2021-04-29,4141,22.0,3
1074,283,2022-04-29,5218,26.0,3
1073,283,2023-04-29,6261,20.0,3
1072,283,2024-04-28,7639,22.0,3
1083,284,2021-12-31,1391,17.0,0
1082,284,2023-01-01,1586,14.0,0
1081,284,2024-01-01,1760,11.0,0
1080,284,2024-12-31,2007,14.0,1
1079,284,2025-12-31,2328,16.0,1
1090,286,2020-01-01,1082,7.0,0
1089,286,2020-12-31,1245,15.0,0
1088,286,2021-12-31,1357,9.0,0
1087,286,2023-01-01,1492,10.0,0
1086,286,2024-01-01,1671,12.0,0
1085,286,2024-12-31,1905,14.0,0
1084,286,2025-12-31,2153,13.0,0
1094,287,2023-01-01,3414,8.0,0
1093,287,2024-01-01,3687,8.0,0
1092,287,2024-12-31,4277,16.0,0
1091,287,2025-12-31,4876,14.0,1
1099,288,2021-12-31,5473,19.0,0
1098,288,2023-01-01,6020,10.0,0
1097,288,2024-01-01,6923,15.0,0
1096,288,2024-12-31,8100,17.0,1
1095,288,2025-12-31,9396,16.0,1
1106,291,2019-05-18,5664,8.0,0
1105,291,2020-05-17,6287,11.0,0
1104,291,2021-05-17,7042,12.0,0
1103,291,2022-05-18,7746,10.0,0
1102,291,2023-05-18,8675,12.0,0
1101,291,2024-05-17,9369,8.0,0
1100,291,2025-05-17,10400,11.0,0
1113,292,2020-01-01,2678,25.0,0
1112,292,2020-12-31,3268,22.0,0
1111,292,2021-12-31,3921,20.0,0
1110,292,2023-01-01,4705,20.0,0
1109,292,2024-01-01,5740,22.0,0
1108,292,2024-12-31,6946,21.0,0
1107,292,2025-12-31,8474,22.0,0
1120,293,2020-01-01,5116,11.0,0
1119,293,2020-12-31,5576,9.0,0
1118,293,2021-12-31,6022,8.0,0
1117,293,2023-01-01,6865,14.0,0
1116,293,2024-01-01,7483,9.0,0
1115,293,2024-12-31,8755,17.0,0
1114,293,2025-12-31,9981,14.0,0
1127,296,2020-01-01,5408,17.0,0
1126,296,2020-12-31,6435,19.0,0
1125,296,2021-12-31,7529,17.0,0
1124,296,2023-01-01,8584,14.0,1
1123,296,2024-01-01,9614,12.0,1
1122,296,2024-12-31,10767,12.0,2
1121,296,2025-12-31,12490,16.0,2
1133,297,2020-01-18,1624,13.0,0
1132,297,2021-01-17,1851,14.0,0
1131,297,2022-01-18,2091,13.0,0
1130,297,2023-01-18,2280,9.0,0
1129,297,2024-01-18,2394,5.0,0
1128,297,2025-01-17,2657,11.0,0
1135,298,2024-12-31,11518,21.0,0
1134,298,2025-12-31,13591,18.0,0
1142,299,2019-08-05,3457,16.0,0
1141,299,2020-08-04,3872,12.0,0
1140,299,2021-08-04,4298,11.0,0
1139,299,2022-08-05,4727,10.0,0
1138,299,2023-08-05,5153,9.0,0
1137,299,2024-08-04,5823,13.0,0
1136,299,2025-08-04,6696,15.0,0
1149,300,2019-11-11,983,13.0,0
1148,300,2020-11-10,1091,11.0,0
1147,300,2021-11-10,1288,18.0,0
1146,300,2022-11-11,1417,10.0,0
1145,300,2023-11-11,1530,8.0,0
1144,300,2024-11-10,1805,18.0,0
1143,300,2025-11-10,2058,14.0,0
1156,302,2020-01-01,4541,8.0,0
1155,302,2020-12-31,4813,6.0,0
1154,302,2021-12-31,5391,12.0,0
1153,302,2023-01-01,6145,14.0,0
1152,302,2024-01-01,6883,12.0,0
1151,302,2024-12-31,7915,15.0,0
1150,302,2025-12-31,8865,12.0,0
1163,303,2020-01-01,2737,8.0,0
1162,303,2020-12-31,3175,16.0,0
1161,303,2021-12-31,3524,11.0,0
1160,303,2023-01-01,4124,17.0,0
1159,303,2024-01-01,4453,8.0,0
1158,303,2024-12-31,5211,17.0,0
1157,303,2025-12-31,5940,14.0,1
1170,304,2020-01-01,2792,13.0,0
1169,304,2020-12-31,3155,13.0,0
1168,304,2021-12-31,3534,12.0,0
1167,304,2023-01-01,3993,13.0,0
1166,304,2024-01-01,4472,12.0,0
1165,304,2024-12-31,5098,14.0,0
1164,304,2025-12-31,5914,16.0,0
1174,305,2023-01-01,1570,25.0,0
1173,305,2024-01-01,1806,15.0,0
1172,305,2024-12-31,2167,20.0,0
1171,305,2025-12-31,2622,21.0,0
1181,306,2020-01-01,5654,9.0,1
1180,306,2020-12-31,6445,14.0,1
1179,306,2021-12-31,7218,12.0,1
1178,306,2023-01-01,8012,11.0,1
1177,306,2024-01-01,9294,16.0,2
1176,306,2024-12-31,10689,15.0,3
1175,306,2025-12-31,12185,14.0,3
1188,307,2020-01-01,5587,16.0,0
1187,307,2020-12-31,6426,15.0,0
1186,307,2021-12-31,6875,7.0,0
1185,307,2023-01-01,7632,11.0,0
1184,307,2024-01-01,8166,7.0,0
1183,307,2024-12-31,9472,16.0,1
1182,307,2025-12-31,10609,12.0,2
1194,308,2020-12-31,2471,10.0,0
1193,308,2021-12-31,2767,12.0,0
1192,308,2023-01-01,3182,15.0,0
1191,308,2024-01-01,3660,15.0,0
1190,308,2024-12-31,3879,6.0,0
1189,308,2025-12-31,4345,12.0,1
1196,309,2024-12-31,1861,16.0,0
1195,309,2025-12-31,2177,17.0,1
1203,311,2020-01-01,1091,17.0,0
1202,311,2020-12-31,1255,15.0,0
1201,311,2021-12-31,1518,21.0,0
1200,311,2023-01-01,1822,20.0,0
1199,311,2024-01-01,2040,12.0,0
1198,311,2024-12-31,2387,17.0,0
1197,311,2025-12-31,2793,17.0,1
1210,312,2020-01-01,3608,9.0,0
1209,312,2020-12-31,4113,14.0,0
1208,312,2021-12-31,4688,14.0,0
1207,312,2023-01-01,5298,13.0,0
1206,312,2024-01-01,6040,14.0,0
1205,312,2024-12-31,6946,15.0,0
1204,312,2025-12-31,7918,14.0,1
1217,314,2020-01-01,4156,9.0,0
1216,314,2020-12-31,4655,12.0,0
1215,314,2021-12-31,5446,17.0,0
1214,314,2023-01-01,6372,17.0,0
1213,314,2024-01-01,6946,9.0,0
1212,314,2024-12-31,7710,11.0,0
1211,314,2025-12-31,8789,14.0,0
1222,315,2021-11-12,1465,9.0,0
1221,315,2022-11-13,1670,14.0,0
1220,315,2023-11-13,1888,13.0,0
1219,315,2024-11-12,2114,12.0,0
1218,315,2025-11-12,2389,13.0,0
1225,316,2024-01-01,2494,9.0,0
1224,316,2024-12-31,2793,12.0,0
1223,316,2025-12-31,3212,15.0,0
1232,319,2020-01-01,10588,13.0,0
1231,319,2020-12-31,12070,14.0,0
1230,319,2021-12-31,12794,6.0,0
1229,319,2023-01-01,13690,7.0,0
1228,319,2024-01-01,15333,12.0,0
1227,319,2024-12-31,17326,13.0,0
1226,319,2025-12-31,19232,11.0,0
1235,321,2024-01-01,1730,12.0,0
1234,321,2024-12-31,1938,12.0,0
1233,321,2025-12-31,2267,17.0,0
1242,323,2020-01-01,11549,14.0,0
1241,323,2020-12-31,12935,12.0,0
1240,323,2021-12-31,13840,7.0,0
1239,323,2023-01-01,15086,9.0,0
1238,323,2024-01-01,16746,11.0,0
1237,323,2024-12-31,17583,5.0,1
1236,323,2025-12-31,19517,11.0,1
1248,325,2020-08-19,1542,13.0,0
1247,325,2021-08-19,1666,8.0,0
1246,325,2022-08-20,1865,12.0,0
1245,325,2023-08-20,2015,8.0,0
1244,325,2024-08-19,2156,7.0,0
1243,325,2025-08-19,2436,13.0,1
1255,327,2020-01-01,5487,18.0,0
1254,327,2020-12-31,6858,25.0,0
1253,327,2021-12-31,7956,16.0,0
1252,327,2023-01-01,9228,16.0,0
1251,327,2024-01-01,10705,16.0,0
1250,327,2024-12-31,13167,23.0,0
1249,327,2025-12-31,16064,22.0,1
1262,328,2018-01-31,939,23.0,0
1261,328,2019-01-31,1137,21.0,0
1260,328,2020-01-31,1319,16.0,0
1259,328,2021-01-31,1609,22.0,0
1258,328,2022-01-31,1834,14.0,0
1257,328,2023-01-31,2256,23.0,0
1256,328,2024-01-31,2707,20.0,0
1269,329,2020-01-01,7640,12.0,0
1268,329,2020-12-31,8786,15.0,0
1267,329,2021-12-31,10631,21.0,0
1266,329,2023-01-01,12438,17.0,0
1265,329,2024-01-01,14428,16.0,0
1264,329,2024-12-31,16159,12.0,0
1263,329,2025-12-31,19068,18.0,0
1274,330,2021-12-31,2550,14.0,0
1273,330,2023-01-01,2933,15.0,0
1272,330,2024-01-01,3080,5.0,0
1271,330,2024-12-31,3541,15.0,1
1270,330,2025-12-31,3931,11.0,1
1278,331,2021-05-24,2729,9.0,0
1277,331,2022-05-24,3002,10.0,0
1276,331,2023-05-24,3272,9.0,0
1275,331,2024-05-23,3730,14.0,0
1282,332,2023-01-01,1481,10.0,1
1281,332,2024-01-01,1717,16.0,2
1280,332,2024-12-31,1958,14.0,2
1279,332,2025-12-31,2232,14.0,3
1286,333,2023-01-01,2887,21.0,0
1285,333,2024-01-01,3262,13.0,0
1284,333,2024-12-31,3784,16.0,0
1283,333,2025-12-31,4465,18.0,0
1288,334,2024-12-31,2648,15.0,1
1287,334,2025-12-31,3072,16.0,2
1295,335,2020-01-01,1490,14.0,0
1294,335,2020-12-31,1668,12.0,0
1293,335,2021-12-31,1919,15.0,0
1292,335,2023-01-01,2302,20.0,0
1291,335,2024-01-01,2556,11.0,1
1290,335,2024-12-31,2837,11.0,1
1289,335,2025-12-31,3319,17.0,2
1302,336,2020-01-01,11163,6.0,1
1301,336,2020-12-31,12168,9.0,1
1300,336,2021-12-31,12776,5.0,1
1299,336,2023-01-01,14182,11.0,1
1298,336,2024-01-01,15175,7.0,1
1297,336,2024-12-31,17299,14.0,1
1296,336,2025-12-31,19202,11.0,1
1305,337,2024-01-01,10526,15.0,0
1304,337,2024-12-31,12210,16.0,0
1303,337,2025-12-31,13675,12.0,1
1308,338,2024-01-01,2300,10.0,1
1307,338,2024-12-31,2576,12.0,1
1306,338,2025-12-31,2911,13.0,1
1315,339,2020-01-01,3136,14.0,0
1314,339,2020-12-31,3513,12.0,0
1313,339,2021-12-31,3794,8.0,0
1312,339,2023-01-01,4439,17.0,0
1311,339,2024-01-01,4749,7.0,0
1310,339,2024-12-31,5272,11.0,1
1309,339,2025-12-31,5957,13.0,1
1319,340,2023-01-01,2579,13.0,0
1318,340,2024-01-01,3043,18.0,0
1317,340,2024-12-31,3439,13.0,0
1316,340,2025-12-31,3920,14.0,1
1323,341,2023-01-01,4017,14.0,0
1322,341,2024-01-01,4741,18.0,0
1321,341,2024-12-31,5499,16.0,1
1320,341,2025-12-31,6434,17.0,1
1325,342,2024-04-02,9052,12.0,2
1324,342,2025-04-02,10048,11.0,2
1332,343,2020-01-01,3375,22.0,0
1331,343,2020-12-31,4151,23.0,0
1330,343,2021-12-31,5022,21.0,0
1329,343,2023-01-01,6077,21.0,0
1328,343,2024-01-01,7353,21.0,0
1327,343,2024-12-31,8750,19.0,0
1326,343,2025-12-31,10938,25.0,0
1339,346,2020-01-01,833,21.0,0
1338,346,2020-12-31,974,17.0,0
1337,346,2021-12-31,1101,13.0,0
1336,346,2023-01-01,1343,22.0,0
1335,346,2024-01-01,1599,19.0,0
1334,346,2024-12-31,1966,23.0,0
1333,346,2025-12-31,2340,19.0,0
1343,347,2023-01-01,4877,13.0,0
1342,347,2024-01-01,5218,7.0,0
1341,347,2024-12-31,5792,11.0,0
1340,347,2025-12-31,6545,13.0,0
1347,349,2023-01-01,4681,11.0,0
1346,349,2024-01-01,5196,11.0,0
1345,349,2024-12-31,6080,17.0,1
1344,349,2025-12-31,6931,14.0,1
1352,350,2021-12-31,3058,8.0,0
1351,350,2023-01-01,3486,14.0,0
1350,350,2024-01-01,3905,12.0,1
1349,350,2024-12-31,4373,12.0,1
1348,350,2025-12-31,4898,12.0,2
1359,351,2020-01-01,1351,10.0,0
1358,351,2020-12-31,1513,12.0,0
1357,351,2021-12-31,1724,14.0,1
1356,351,2023-01-01,1931,12.0,1
1355,351,2024-01-01,2163,12.0,1
1354,351,2024-12-31,2336,8.0,1
1353,351,2025-12-31,2593,11.0,1
1366,352,2020-01-01,7334,15.0,0
1365,352,2020-12-31,8361,14.0,0
1364,352,2021-12-31,9615,15.0,0
1363,352,2023-01-01,11730,22.0,0
1362,352,2024-01-01,13841,18.0,0
1361,352,2024-12-31,16333,18.0,1
1360,352,2025-12-31,19436,19.0,1
1368,353,2024-12-31,2453,13.0,0
1367,353,2025-12-31,2723,11.0,0
1374,355,2019-05-21,2165,13.0,0
1373,355,2020-05-20,2490,15.0,0
1372,355,2021-05-21,2664,7.0,0
1371,355,2022-05-21,2957,11.0,0
1370,355,2023-05-21,3134,6.0,0
1369,355,2024-05-20,3479,11.0,0
1380,359,2020-12-31,1297,16.0,0
