review_id,employee_id,review_date,performance_rating,job_satisfaction,environment_satisfaction,work_life_balance,overtime_flag,manager_id
534,152,2021-12-27,3,3,2,3,No,1716.0
533,152,2022-12-12,3,3,3,3,Yes,1716.0
532,152,2023-12-13,3,4,3,2,No,1716.0
531,152,2024-12-30,3,4,3,2,No,1716.0
530,152,2025-12-15,3,4,3,3,No,1716.0
541,153,2020-12-19,3,2,3,2,No,1973.0
540,153,2021-12-31,3,2,2,3,No,1973.0
539,153,2022-12-18,3,1,3,4,No,1973.0
538,153,2023-12-29,3,1,4,4,No,1973.0
537,153,2024-12-30,3,1,3,2,No,1973.0
536,153,2025-12-24,3,1,3,3,No,1973.0
547,154,2020-12-20,3,3,3,4,No,1716.0
546,154,2021-12-25,3,4,3,3,No,1716.0
545,154,2022-12-12,3,3,2,3,No,1716.0
544,154,2023-12-16,3,3,2,2,No,1716.0
543,154,2024-12-21,3,4,3,2,Yes,1716.0
542,154,2025-12-29,3,4,2,3,No,1716.0
549,155,2024-12-25,3,3,2,2,No,1424.0
548,155,2025-12-14,4,4,1,3,No,1424.0
555,158,2020-12-28,3,3,4,4,No,787.0
554,158,2021-12-11,3,4,4,3,No,787.0
553,158,2022-12-15,3,4,4,4,No,787.0
552,158,2023-12-13,3,4,2,4,Yes,787.0
551,158,2024-12-20,3,4,3,4,Yes,787.0
550,158,2025-12-27,3,4,3,4,Yes,787.0
561,159,2020-12-20,3,4,1,1,No,1317.0
560,159,2021-12-12,3,2,1,3,No,1317.0
559,159,2022-12-21,3,3,1,2,No,1317.0
558,159,2023-12-31,4,3,1,2,Yes,1317.0
557,159,2024-12-19,3,2,1,2,No,1317.0
556,159,2025-12-23,4,3,1,2,No,1317.0
567,160,2020-12-20,3,1,2,4,No,1050.0
566,160,2021-12-12,3,2,4,4,No,1050.0
565,160,2022-12-23,3,1,2,4,Yes,1050.0
564,160,2023-12-18,3,3,2,4,No,1050.0
563,160,2024-12-31,3,1,3,3,Yes,1050.0
562,160,2025-12-28,3,2,3,4,No,1050.0
573,161,2019-07-20,3,3,3,4,No,1255.0
572,161,2020-07-08,3,3,3,4,No,1255.0
571,161,2021-07-04,3,2,1,2,No,1255.0
570,161,2022-07-21,3,2,3,3,No,1255.0
569,161,2023-07-01,3,1,1,2,Yes,1255.0
568,161,2024-07-02,3,2,2,3,Yes,1255.0
579,162,2020-12-26,3,4,2,4,No,825.0
578,162,2021-12-24,3,3,1,2,No,825.0
577,162,2022-12-16,3,3,1,2,No,825.0
576,162,2023-12-26,3,4,1,3,No,825.0
575,162,2024-12-18,3,2,2,4,No,825.0
574,162,2025-12-24,3,3,1,3,No,825.0
585,163,2019-01-22,3,2,1,1,No,1968.0
584,163,2020-01-13,3,4,3,1,No,1968.0
583,163,2021-01-09,3,2,3,3,Yes,1968.0
582,163,2022-01-22,3,3,3,2,No,1968.0
581,163,2023-01-19,3,3,1,2,Yes,1968.0
580,163,2024-01-19,3,3,2,2,Yes,1968.0
591,164,2020-12-31,3,2,2,1,No,661.0
590,164,2021-12-24,3,2,3,2,No,661.0
589,164,2023-01-01,3,2,3,2,No,661.0
588,164,2023-12-24,3,2,4,3,No,661.0
587,164,2024-12-23,3,1,2,3,No,661.0
586,164,2025-12-24,3,2,3,2,No,661.0
597,165,2019-05-31,3,4,4,3,No,258.0
596,165,2020-06-05,3,4,4,3,No,258.0
595,165,2021-05-23,3,3,3,1,No,258.0
594,165,2022-05-21,3,3,4,1,No,258.0
593,165,2023-05-29,3,4,3,1,Yes,258.0
592,165,2024-05-29,3,4,4,2,No,258.0
598,167,2024-04-27,3,3,4,2,Yes,302.0
601,169,2023-12-16,3,3,4,3,No,468.0
600,169,2024-12-26,3,3,2,4,No,468.0
599,169,2025-12-28,3,4,3,3,No,468.0
607,170,2020-12-25,3,2,3,3,No,1005.0
606,170,2021-12-21,3,2,3,3,No,1005.0
605,170,2022-12-25,3,2,4,3,Yes,1005.0
604,170,2023-12-15,3,2,3,2,No,1005.0
603,170,2024-12-25,3,2,2,3,Yes,1005.0
602,170,2025-12-13,3,1,3,2,No,1005.0
611,171,2022-12-15,3,3,2,4,No,999.0
610,171,2023-12-20,3,2,1,3,Yes,999.0
609,171,2024-12-17,3,2,1,4,No,999.0
608,171,2025-12-31,3,3,2,3,No,999.0
614,174,2023-12-24,3,3,3,3,No,1138.0
613,174,2024-12-21,3,4,2,3,Yes,1138.0
612,174,2025-12-20,3,4,3,3,No,1138.0
617,175,2022-06-23,3,4,1,3,No,1319.0
616,175,2023-06-07,3,4,2,4,Yes,1319.0
615,175,2024-06-11,3,3,2,3,Yes,1319.0
623,176,2020-12-30,3,2,3,3,Yes,1716.0
622,176,2021-12-27,3,3,3,2,No,1716.0
621,176,2022-12-26,3,2,4,4,Yes,1716.0
620,176,2023-12-16,3,2,2,2,Yes,1716.0
619,176,2024-12-19,3,4,3,2,Yes,1716.0
618,176,2025-12-13,3,3,3,3,Yes,1716.0
629,177,2020-12-27,3,4,2,2,No,590.0
628,177,2021-12-25,3,4,4,2,No,590.0
627,177,2022-12-15,3,2,3,3,No,590.0
626,177,2023-12-26,4,4,3,2,No,590.0
625,177,2024-12-22,4,2,2,4,No,590.0
624,177,2025-12-13,4,3,3,3,No,590.0
633,178,2022-12-17,4,1,1,3,No,1026.0
632,178,2024-01-01,4,3,1,2,No,1026.0
631,178,2024-12-17,4,3,1,4,Yes,1026.0
630,178,2025-12-24,4,2,2,3,No,1026.0
638,179,2021-09-08,3,3,1,2,No,867.0
637,179,2022-08-29,3,3,2,4,No,867.0
636,179,2023-09-02,3,4,1,3,No,867.0
635,179,2024-08-22,3,4,1,3,Yes,867.0
634,179,2025-08-23,3,4,1,3,No,867.0
644,182,2020-12-14,3,4,4,3,Yes,2056.0
643,182,2021-12-31,3,3,4,3,Yes,2056.0
642,182,2022-12-20,3,4,4,4,No,2056.0
641,182,2023-12-26,3,3,3,3,No,2056.0
640,182,2024-12-27,3,3,3,3,No,2056.0
639,182,2025-12-16,3,3,4,4,No,2056.0
647,183,2023-12-16,3,3,1,4,No,840.0
646,183,2024-12-19,3,3,1,3,No,840.0
645,183,2025-12-18,3,3,1,3,No,840.0
653,184,2020-12-30,3,4,3,2,No,1098.0
652,184,2021-12-19,3,4,4,1,No,1098.0
651,184,2022-12-30,3,3,4,1,No,1098.0
650,184,2023-12-29,3,3,3,1,No,1098.0
649,184,2024-12-12,3,3,3,2,Yes,1098.0
648,184,2025-12-11,3,4,3,1,Yes,1098.0
659,190,2019-04-13,4,1,1,4,No,1472.0
658,190,2020-04-05,4,1,2,4,No,1472.0
657,190,2021-04-10,4,1,1,4,No,1472.0
656,190,2022-04-08,4,1,1,4,No,1472.0
655,190,2023-04-07,3,1,1,4,No,1472.0
654,190,2024-04-06,4,1,1,4,No,1472.0
665,192,2020-12-14,3,4,3,3,No,58.0
664,192,2021-12-28,3,4,2,1,No,58.0
663,192,2022-12-16,3,3,3,2,No,58.0
662,192,2023-12-18,3,4,2,1,No,58.0
661,192,2024-12-14,3,3,3,3,No,58.0
660,192,2025-12-11,3,4,3,2,No,58.0
669,193,2022-12-27,4,3,4,2,No,1867.0
668,193,2023-12-12,4,2,4,4,No,1867.0
667,193,2024-12-27,3,2,4,3,No,1867.0
666,193,2025-12-21,4,3,4,3,Yes,1867.0
675,194,2020-12-25,3,3,1,1,No,1317.0
674,194,2021-12-18,3,2,1,3,Yes,1317.0
673,194,2022-12-19,3,3,2,1,No,1317.0
672,194,2023-12-29,3,4,1,1,No,1317.0
671,194,2024-12-22,3,4,1,3,No,1317.0
670,194,2025-12-28,3,3,1,2,No,1317.0
681,195,2020-12-15,3,4,4,4,No,1050.0
680,195,2021-12-26,3,3,4,4,Yes,1050.0
679,195,2022-12-17,3,4,3,4,No,1050.0
678,195,2023-12-29,3,4,4,4,No,1050.0
677,195,2024-12-20,3,4,4,3,Yes,1050.0
676,195,2025-12-17,3,4,4,4,No,1050.0
685,197,2022-12-14,3,1,4,2,No,1539.0
684,197,2023-12-25,3,2,4,4,No,1539.0
683,197,2024-12-14,3,1,4,2,No,1539.0
682,197,2025-12-30,3,1,4,3,No,1539.0
691,198,2020-12-19,3,4,3,4,Yes,1539.0
690,198,2021-12-30,3,4,2,4,No,1539.0
689,198,2022-12-24,3,3,3,2,No,1539.0
688,198,2023-12-28,3,4,3,2,No,1539.0
687,198,2024-12-20,3,4,2,3,Yes,1539.0
686,198,2025-12-20,3,4,2,3,No,1539.0
697,199,2020-12-12,3,2,4,3,No,1336.0
696,199,2021-12-26,3,1,4,1,Yes,1336.0
695,199,2022-12-24,3,1,4,3,Yes,1336.0
694,199,2023-12-12,3,1,3,1,No,1336.0
693,199,2024-12-12,3,1,4,2,No,1336.0
692,199,2025-12-26,3,1,4,2,No,1336.0
703,200,2020-12-22,3,2,2,4,Yes,1035.0
702,200,2021-12-31,3,1,3,4,No,1035.0
701,200,2022-12-19,3,1,2,3,No,1035.0
700,200,2023-12-24,4,1,2,4,No,1035.0
699,200,2024-12-26,4,2,3,4,No,1035.0
698,200,2025-12-26,4,1,3,3,No,1035.0
705,201,2024-12-12,3,2,1,3,No,612.0
704,201,2025-12-26,3,2,2,3,No,612.0
711,202,2020-12-31,3,3,3,4,No,1263.0
710,202,2021-12-22,3,3,2,2,Yes,1263.0
709,202,2023-01-01,3,3,1,3,No,1263.0
708,202,2023-12-26,3,2,1,4,No,1263.0
707,202,2024-12-20,3,2,2,3,No,1263.0
706,202,2025-12-26,3,2,2,3,No,1263.0
717,204,2020-12-28,3,3,4,3,Yes,1863.0
716,204,2021-12-20,3,2,4,4,No,1863.0
715,204,2022-12-23,3,2,3,3,No,1863.0
714,204,2023-12-18,3,2,2,3,No,1863.0
713,204,2024-12-20,3,3,3,4,Yes,1863.0
712,204,2025-12-26,3,2,3,3,No,1863.0
723,205,2020-12-21,3,2,1,1,No,986.0
722,205,2021-12-27,4,3,1,1,No,986.0
721,205,2022-12-18,3,2,3,1,Yes,986.0
720,205,2023-12-22,4,2,1,1,Yes,986.0
719,205,2024-12-15,4,3,3,1,Yes,986.0
718,205,2025-12-14,4,3,2,1,Yes,986.0
729,206,2020-12-31,3,3,2,1,Yes,1941.0
728,206,2021-12-30,3,1,1,1,No,1941.0
727,206,2022-12-13,3,2,2,2,No,1941.0
726,206,2023-12-19,3,1,2,2,No,1941.0
725,206,2024-12-27,3,3,1,2,No,1941.0
724,206,2025-12-17,3,2,2,1,No,1941.0
735,207,2020-12-27,3,3,1,2,Yes,1039.0
734,207,2021-12-28,3,4,1,3,No,1039.0
733,207,2022-12-14,3,3,1,2,No,1039.0
732,207,2023-12-17,3,3,3,4,No,1039.0
731,207,2024-12-28,3,3,2,4,No,1039.0
730,207,2025-12-30,3,4,2,3,No,1039.0
741,208,2020-12-16,3,3,4,3,No,1360.0
740,208,2021-12-13,3,4,4,3,No,1360.0
739,208,2022-12-22,3,4,4,3,No,1360.0
738,208,2023-12-13,3,3,4,2,No,1360.0
737,208,2024-12-23,3,2,4,3,No,1360.0
736,208,2025-12-21,3,3,4,3,No,1360.0
743,211,2024-12-23,3,3,1,2,No,1005.0
742,211,2025-12-18,3,3,2,3,No,1005.0
745,214,2024-12-26,3,1,2,3,Yes,1608.0
744,214,2025-12-19,4,2,2,2,Yes,1608.0
751,215,2020-12-23,3,3,2,3,No,1716.0
750,215,2021-12-17,3,4,3,3,No,1716.0
749,215,2022-12-19,3,3,3,3,No,1716.0
748,215,2023-12-16,3,4,2,3,No,1716.0
747,215,2024-12-21,3,3,2,2,No,1716.0
746,215,2025-12-31,3,4,3,2,No,1716.0
756,216,2021-12-30,3,4,3,4,No,244.0
755,216,2022-12-13,3,3,3,2,No,244.0
754,216,2023-12-15,3,2,4,4,No,244.0
753,216,2024-12-23,3,4,4,3,No,244.0
752,216,2025-12-22,3,3,3,3,No,244.0
759,217,2023-12-19,4,3,4,2,Yes,468.0
758,217,2024-12-30,4,4,3,4,No,468.0
757,217,2025-12-29,4,4,3,3,No,468.0
762,218,2023-12-31,3,2,4,2,No,1523.0
761,218,2024-12-29,3,1,4,2,No,1523.0
760,218,2025-12-23,3,2,4,1,No,1523.0
768,221,2020-12-31,3,4,4,1,No,575.0
767,221,2021-12-29,3,3,2,1,Yes,575.0
766,221,2022-12-30,3,3,2,1,Yes,575.0
765,221,2023-12-28,3,4,3,2,No,575.0
764,221,2024-12-21,3,4,4,1,Yes,575.0
763,221,2025-12-14,3,4,3,1,No,575.0
774,223,2020-12-28,3,3,3,1,Yes,1606.0
773,223,2021-12-31,3,3,2,2,No,1606.0
772,223,2022-12-19,3,3,3,2,No,1606.0
771,223,2023-12-19,3,3,4,2,Yes,1606.0
770,223,2024-12-21,3,4,4,1,No,1606.0
769,223,2025-12-20,3,4,3,1,Yes,1606.0
776,224,2024-12-28,3,2,3,3,Yes,1523.0
775,224,2025-12-11,3,3,3,2,Yes,1523.0
782,226,2020-12-19,3,2,2,3,No,140.0
781,226,2021-12-20,3,3,3,4,No,140.0
780,226,2022-12-12,3,2,3,4,Yes,140.0
779,226,2023-12-13,3,2,4,3,No,140.0
778,226,2024-12-19,3,2,3,3,No,140.0
777,226,2025-12-12,3,2,3,3,No,140.0
788,227,2020-12-26,3,4,1,4,No,1035.0
787,227,2021-12-17,3,2,2,3,No,1035.0
786,227,2022-12-22,3,4,1,4,No,1035.0
785,227,2023-12-20,3,3,1,2,Yes,1035.0
784,227,2024-12-18,3,2,2,3,No,1035.0
783,227,2025-12-28,3,3,1,3,No,1035.0
794,228,2020-12-16,3,3,2,3,No,1039.0
793,228,2021-12-31,3,4,2,4,No,1039.0
792,228,2022-12-19,3,4,3,3,No,1039.0
791,228,2023-12-27,3,4,3,3,No,1039.0
790,228,2024-12-16,3,3,2,3,No,1039.0
789,228,2025-12-15,3,4,2,3,No,1039.0
800,230,2020-12-16,4,4,1,3,No,2056.0
799,230,2021-12-28,3,4,2,4,No,2056.0
798,230,2022-12-17,3,4,1,3,No,2056.0
797,230,2023-12-16,4,4,2,4,No,2056.0
796,230,2024-12-27,4,3,1,4,No,2056.0
795,230,2025-12-21,4,4,1,4,No,2056.0
806,231,2020-12-12,3,3,3,3,No,1472.0
805,231,2021-12-23,4,4,4,3,No,1472.0
804,231,2022-12-14,3,3,3,2,No,1472.0
803,231,2023-12-18,3,3,4,2,No,1472.0
802,231,2024-12-24,3,3,4,3,No,1472.0
801,231,2025-12-14,4,3,3,3,No,1472.0
812,233,2020-12-25,3,1,3,3,No,1523.0
811,233,2021-12-21,3,3,2,3,Yes,1523.0
810,233,2022-12-24,3,1,4,2,Yes,1523.0
809,233,2023-12-22,3,1,2,1,Yes,1523.0
808,233,2024-12-18,3,3,2,3,No,1523.0
807,233,2025-12-22,3,2,3,2,Yes,1523.0
813,235,2024-09-03,4,1,3,4,No,302.0
819,238,2020-12-29,3,3,4,2,Yes,1424.0
818,238,2021-12-17,3,3,4,2,No,1424.0
817,238,2022-12-28,3,1,4,3,No,1424.0
816,238,2023-12-26,3,1,4,1,No,1424.0
815,238,2024-12-25,3,3,4,3,No,1424.0
814,238,2025-12-27,3,2,4,2,No,1424.0
825,239,2020-12-12,3,1,3,4,No,1608.0
824,239,2021-12-11,3,1,4,4,No,1608.0
823,239,2022-12-26,3,2,3,3,Yes,1608.0
822,239,2023-12-26,3,1,4,4,No,1608.0
821,239,2024-12-17,3,2,3,2,Yes,1608.0
820,239,2025-12-25,3,1,3,3,No,1608.0
831,240,2020-12-13,3,1,3,3,Yes,1975.0
830,240,2021-12-18,3,1,4,3,No,1975.0
829,240,2022-12-22,3,2,2,4,No,1975.0
828,240,2023-12-28,3,1,3,3,No,1975.0
827,240,2024-12-11,3,1,4,4,No,1975.0
826,240,2025-12-28,3,1,3,4,Yes,1975.0
834,241,2023-12-29,3,2,2,4,No,1255.0
833,241,2024-12-11,3,1,3,3,Yes,1255.0
832,241,2025-12-22,3,1,3,3,Yes,1255.0
838,242,2022-12-25,3,3,4,4,Yes,901.0
837,242,2023-12-26,3,4,3,4,No,901.0
836,242,2024-12-31,3,4,2,4,No,901.0
835,242,2025-12-30,3,4,3,4,No,901.0
840,243,2023-03-28,4,4,1,1,No,612.0
839,243,2024-03-20,4,4,2,2,No,612.0
846,244,2020-12-20,4,2,1,3,No,1138.0
845,244,2021-12-23,4,1,1,3,No,1138.0
844,244,2022-12-15,3,1,1,3,No,1138.0
843,244,2023-12-22,3,1,1,4,Yes,1138.0
842,244,2024-12-25,4,1,1,2,Yes,1138.0
841,244,2025-12-26,4,1,2,3,No,1138.0
849,245,2023-12-27,3,4,4,4,No,1128.0
848,245,2024-12-11,3,4,3,3,No,1128.0
847,245,2025-12-28,3,4,3,3,No,1128.0
854,246,2021-12-11,4,3,2,2,Yes,997.0
853,246,2022-12-20,3,4,2,3,No,997.0
852,246,2023-12-17,3,3,2,2,Yes,997.0
851,246,2024-12-11,4,4,4,2,Yes,997.0
850,246,2025-12-15,4,4,3,3,Yes,997.0
858,247,2022-12-24,3,1,4,3,No,1422.0
857,247,2023-12-18,3,3,3,3,No,1422.0
856,247,2024-12-17,3,3,4,2,Yes,1422.0
855,247,2025-12-20,3,2,4,3,No,1422.0
863,248,2020-10-18,3,2,1,2,No,118.0
862,248,2021-10-21,4,1,2,3,No,118.0
861,248,2022-10-13,4,2,3,3,Yes,118.0
860,248,2023-10-22,4,2,3,1,Yes,118.0
859,248,2024-10-14,4,2,2,2,Yes,118.0
867,249,2022-12-30,3,2,3,1,No,58.0
866,249,2023-12-23,3,3,2,1,Yes,58.0
865,249,2024-12-14,3,3,3,2,No,58.0
864,249,2025-12-16,3,3,3,2,No,58.0
872,250,2021-12-14,3,1,4,2,No,1005.0
871,250,2022-12-18,3,1,3,4,No,1005.0
870,250,2023-12-24,3,2,3,2,No,1005.0
869,250,2024-12-23,3,1,4,2,No,1005.0
868,250,2025-12-18,3,1,4,3,No,1005.0
878,252,2020-12-27,3,2,3,4,No,901.0
877,252,2021-12-17,3,1,4,4,No,901.0
876,252,2022-12-24,3,2,3,2,No,901.0
875,252,2023-12-31,3,1,4,2,Yes,901.0
874,252,2024-12-29,3,1,4,3,Yes,901.0
873,252,2025-12-29,3,2,4,3,No,901.0
884,253,2020-12-19,3,2,4,2,No,1191.0
883,253,2021-12-31,3,4,4,3,No,1191.0
882,253,2022-12-12,3,3,3,3,Yes,1191.0
881,253,2023-12-12,3,4,4,3,Yes,1191.0
880,253,2024-12-14,3,4,4,2,No,1191.0
879,253,2025-12-16,3,3,4,3,No,1191.0
890,254,2020-12-22,3,1,4,4,No,825.0
889,254,2021-12-28,3,1,4,4,No,825.0
888,254,2022-12-28,3,3,2,3,No,825.0
887,254,2023-12-20,3,1,4,2,No,825.0
886,254,2024-12-29,3,1,2,2,No,825.0
885,254,2025-12-19,3,2,3,3,No,825.0
896,256,2020-12-23,3,2,4,2,No,1026.0
895,256,2021-12-11,3,4,4,1,Yes,1026.0
894,256,2022-12-31,3,3,4,1,No,1026.0
893,256,2023-12-25,3,3,4,3,Yes,1026.0
892,256,2024-12-26,3,2,3,3,No,1026.0
891,256,2025-12-26,3,3,4,2,No,1026.0
902,258,2020-12-13,3,1,4,4,No,762.0
901,258,2021-12-20,3,1,4,4,No,762.0
900,258,2022-12-14,3,2,4,4,No,762.0
899,258,2024-01-01,3,3,3,3,No,762.0
898,258,2024-12-28,3,1,4,3,No,762.0
897,258,2025-12-26,3,2,4,3,No,762.0
908,259,2020-12-30,3,4,2,3,No,140.0
907,259,2021-12-30,3,2,2,2,No,140.0
906,259,2022-12-20,3,2,2,4,No,140.0
905,259,2023-12-22,3,2,4,2,No,140.0
904,259,2024-12-19,3,2,4,3,No,140.0
903,259,2025-12-30,3,3,3,3,No,140.0
914,260,2020-12-26,3,3,3,2,No,1523.0
913,260,2021-12-11,3,1,4,3,Yes,1523.0
912,260,2022-12-21,3,1,4,2,No,1523.0
911,260,2023-12-28,3,3,4,1,No,1523.0
910,260,2024-12-23,3,1,4,1,No,1523.0
909,260,2025-12-21,3,2,4,2,No,1523.0
916,261,2024-06-29,3,4,1,3,No,1026.0
915,261,2025-06-25,3,3,2,3,Yes,1026.0
922,262,2020-12-29,3,4,4,4,Yes,999.0
921,262,2021-12-29,3,4,4,4,Yes,999.0
920,262,2022-12-28,3,3,4,3,No,999.0
919,262,2024-01-01,3,3,4,4,Yes,999.0
918,262,2024-12-11,3,4,4,3,No,999.0
917,262,2025-12-24,3,4,4,4,No,999.0
928,264,2020-12-19,4,3,2,2,Yes,787.0
927,264,2021-12-19,4,3,2,2,Yes,787.0
926,264,2022-12-31,3,4,2,4,No,787.0
925,264,2023-12-18,4,4,1,3,No,787.0
924,264,2024-12-26,3,4,2,3,No,787.0
923,264,2025-12-18,4,4,1,3,No,787.0
934,267,2020-12-23,3,2,2,3,Yes,1837.0
933,267,2021-12-23,3,2,1,1,Yes,1837.0
932,267,2022-12-25,3,2,2,1,Yes,1837.0
931,267,2023-12-22,3,1,3,2,No,1837.0
930,267,2024-12-16,3,2,1,1,No,1837.0
929,267,2025-12-26,3,1,2,2,Yes,1837.0
940,269,2020-12-20,3,1,1,3,No,1069.0
939,269,2021-12-17,3,3,1,3,No,1069.0
938,269,2022-12-15,3,2,2,2,No,1069.0
937,269,2023-12-18,3,2,1,4,No,1069.0
936,269,2024-12-19,3,3,3,4,No,1069.0
935,269,2025-12-29,3,2,2,3,No,1069.0
946,270,2020-12-15,3,4,3,4,No,2034.0
945,270,2021-12-23,3,3,2,2,Yes,2034.0
944,270,2022-12-30,3,4,4,4,No,2034.0
943,270,2024-01-01,3,4,2,4,Yes,2034.0
942,270,2024-12-29,3,2,3,3,No,2034.0
941,270,2025-12-19,3,3,3,3,No,2034.0
948,271,2024-12-29,3,2,3,2,No,601.0
947,271,2025-12-26,3,3,4,3,No,601.0
954,273,2020-12-17,3,4,3,1,No,601.0
953,273,2021-12-14,3,4,4,2,No,601.0
952,273,2022-12-18,3,4,4,2,No,601.0
951,273,2023-12-29,3,4,3,2,No,601.0
950,273,2024-12-26,3,4,3,1,No,601.0
949,273,2025-12-18,3,4,4,1,No,601.0
956,274,2024-12-17,3,1,3,4,No,1360.0
955,274,2025-12-24,3,1,3,3,No,1360.0
962,275,2020-12-13,3,4,3,2,No,1005.0
961,275,2021-12-21,3,4,4,4,No,1005.0
960,275,2022-12-14,3,4,4,3,Yes,1005.0
959,275,2023-12-28,3,4,4,3,Yes,1005.0
958,275,2024-12-24,3,4,4,3,Yes,1005.0
957,275,2025-12-27,3,4,4,3,Yes,1005.0
968,277,2020-12-12,3,3,3,4,No,1422.0
967,277,2021-12-31,3,4,4,3,No,1422.0
966,277,2022-12-27,3,3,3,4,Yes,1422.0
965,277,2023-12-14,3,2,4,3,No,1422.0
964,277,2024-12-20,3,2,3,4,No,1422.0
963,277,2025-12-15,3,3,4,4,Yes,1422.0
974,281,2020-12-13,3,4,4,3,Yes,1263.0
973,281,2021-12-30,3,3,3,4,Yes,1263.0
972,281,2022-12-14,3,4,3,4,Yes,1263.0
971,281,2023-12-15,3,4,4,4,Yes,1263.0
970,281,2024-12-20,3,4,4,4,Yes,1263.0
969,281,2025-12-11,3,4,3,4,Yes,1263.0
976,282,2024-01-31,3,2,3,4,No,119.0
975,282,2025-01-26,3,1,2,3,Yes,119.0
982,283,2019-04-15,4,4,1,1,Yes,404.0
981,283,2020-04-20,4,4,3,2,Yes,404.0
980,283,2021-04-10,3,4,1,3,No,404.0
979,283,2022-04-21,4,4,3,2,No,404.0
978,283,2023-04-18,4,3,3,2,Yes,404.0
977,283,2024-04-28,4,4,2,2,No,404.0
987,284,2021-12-18,3,3,4,2,Yes,468.0
986,284,2022-12-25,3,3,4,2,No,468.0
985,284,2023-12-29,3,3,4,3,No,468.0
984,284,2024-12-23,3,2,3,2,No,468.0
983,284,2025-12-11,3,2,4,2,Yes,468.0
993,286,2020-12-28,3,3,1,4,No,1424.0
992,286,2021-12-24,3,3,2,4,No,1424.0
991,286,2022-12-19,3,4,2,2,No,1424.0
990,286,2023-12-17,3,3,1,3,No,1424.0
989,286,2024-12-24,3,4,2,4,No,1424.0
988,286,2025-12-28,3,4,2,3,No,1424.0
997,287,2022-12-24,3,4,4,1,No,119.0
996,287,2023-12-13,3,4,3,2,No,119.0
995,287,2024-12-30,3,3,3,1,Yes,119.0
994,287,2025-12-24,3,4,4,1,No,119.0
1002,288,2021-12-20,3,2,3,2,No,1606.0
1001,288,2022-12-30,3,1,4,2,No,1606.0
1000,288,2023-12-24,3,1,4,4,No,1606.0
999,288,2024-12-16,3,2,4,4,No,1606.0
998,288,2025-12-29,3,1,4,3,No,1606.0
1008,291,2020-05-12,3,4,4,3,Yes,1039.0
1007,291,2021-05-04,3,4,4,2,No,1039.0
1006,291,2022-05-04,3,3,4,3,No,1039.0
1005,291,2023-05-11,3,4,3,2,No,1039.0
1004,291,2024-04-29,3,3,4,1,Yes,1039.0
1003,291,2025-05-05,3,4,4,2,No,1039.0
1014,292,2020-12-12,4,3,2,3,No,1367.0
1013,292,2021-12-19,3,4,4,3,No,1367.0
1012,292,2022-12-15,3,4,4,3,No,1367.0
1011,292,2023-12-23,4,3,4,2,No,1367.0
1010,292,2024-12-14,3,4,2,4,No,1367.0
1009,292,2025-12-31,4,3,3,3,No,1367.0
1020,293,2020-12-13,3,2,4,4,No,174.0
1019,293,2021-12-24,3,4,4,2,No,174.0
1018,293,2022-12-22,3,4,4,2,No,174.0
1017,293,2023-12-24,3,3,3,3,No,174.0
1016,293,2024-12-25,3,2,4,3,No,174.0
1015,293,2025-12-17,3,3,4,3,No,174.0
1026,296,2020-12-20,3,2,1,2,No,385.0
1025,296,2021-12-21,3,2,1,2,No,385.0
1024,296,2022-12-28,3,3,2,1,No,385.0
1023,296,2023-12-19,3,2,2,1,No,385.0
1022,296,2024-12-15,3,2,2,1,No,385.0
1021,296,2025-12-15,3,2,2,1,No,385.0
1032,297,2019-12-29,3,1,4,2,No,1539.0
1031,297,2021-01-15,3,1,3,4,Yes,1539.0
1030,297,2022-01-16,3,2,3,2,No,1539.0
1029,297,2023-01-10,3,1,4,3,No,1539.0
1028,297,2024-01-05,3,1,4,2,Yes,1539.0
1027,297,2025-01-05,3,1,4,3,Yes,1539.0
1034,298,2024-12-19,3,4,3,2,No,1973.0
1033,298,2025-12-16,3,4,4,3,Yes,1973.0
1040,299,2020-07-24,3,1,3,2,Yes,1319.0
1039,299,2021-07-20,3,1,4,2,No,1319.0
1038,299,2022-07-17,3,2,2,3,No,1319.0
1037,299,2023-07-18,3,1,3,3,No,1319.0
1036,299,2024-07-23,3,1,3,3,No,1319.0
1035,299,2025-07-30,3,1,3,2,No,1319.0
1046,300,2020-11-10,3,2,2,1,No,1539.0
1045,300,2021-11-09,3,2,3,3,No,1539.0
1044,300,2022-10-23,3,4,4,2,No,1539.0
1043,300,2023-10-26,3,3,3,3,No,1539.0
1042,300,2024-11-02,3,4,2,1,No,1539.0
1041,300,2025-11-04,3,3,3,2,No,1539.0
1052,302,2020-12-24,3,4,4,4,Yes,746.0
1051,302,2021-12-19,3,4,4,2,No,746.0
1050,302,2022-12-29,3,4,4,3,No,746.0
1049,302,2023-12-24,3,4,4,2,No,746.0
1048,302,2024-12-28,3,4,4,3,No,746.0
1047,302,2025-12-18,3,4,4,3,No,746.0
1058,303,2020-12-24,3,1,3,2,No,986.0
1057,303,2021-12-12,3,1,4,3,No,986.0
1056,303,2022-12-25,3,1,4,4,No,986.0
1055,303,2023-12-13,3,1,4,2,No,986.0
1054,303,2024-12-18,3,1,4,4,No,986.0
1053,303,2025-12-13,3,1,4,3,No,986.0
1064,304,2020-12-17,3,2,4,4,Yes,447.0
1063,304,2021-12-17,3,3,4,4,No,447.0
1062,304,2022-12-14,3,1,4,4,No,447.0
